,gene,global_bin,present,avg_exp
140,Khdrbs2,0.6262999787007666,0.058202013816769774,0.9474905978086675
141,Gm5415,0.9981325982480946,0.0,0.0
142,Gm37724,0.9993784456035856,0.0,0.0
143,Gm37591,1.0,0.0,0.0
144,Prim2,0.7404518343049004,0.0,0.0
145,Rab23,0.5982640822914556,0.0,0.0
146,Bag2,0.5832838584881286,0.0,0.0
147,Zfp451,0.19522867472401653,0.9325868063394591,0.0799509580868708
148,Bend6,0.45796983537688163,0.9733598230008579,0.6716820285802423
149,Dst,0.5709109156959224,1.0,2.281233557116642
150,Gm26788,0.9841343790308357,0.0,0.0
151,Gm37958,1.0,0.0,0.0
152,Gm37233,0.9959540842447495,0.0,0.0
153,Ccdc115,0.6371331483219601,0.0,0.0
154,Gm28306,1.0,0.0,0.0
155,Imp4,0.6592690898108364,0.0,0.0
156,Ptpn18,0.9782146753548419,0.0,0.0
157,Gm28417,0.9996882821845925,0.0,0.0
158,4930568A12Rik,0.9971986106207695,0.0,0.0
159,Prss39,1.0,0.0,0.0
160,Cfc1,0.9993757817580933,0.0,0.0
161,Prss40,1.0,0.0,0.0
162,1700101I19Rik,1.0,0.0,0.0
163,Amer3,0.8223508479661307,0.0,0.0
164,Arhgef4,0.23580417951392413,0.6148462545717254,0.44241588134673226
165,Arhgef4,0.23580417951392413,0.6148462545717254,0.44241588134673226
166,Gm38336,0.9887994819609355,0.0,0.0
167,Fam168b,0.32414526340933086,0.9008443581523458,0.39861639077659206
168,Plekhb2,0.7373427044463515,1.0,1.6386545472701215
169,Gm37068,0.9987552195959332,0.0,0.0
170,Gm28415,0.9996886270010115,0.0,0.0
171,1110002O04Rik,0.9825699799420126,0.0,0.0
172,Gm37146,1.0,0.0,0.0
173,Gm33222,0.9987567851946105,0.0,0.0
174,4930535G08Rik,1.0,0.0,0.0
175,Hs6st1,0.29137343122832704,0.04438524405111302,0.14881611142162554
176,Gm37335,0.9978245468015944,0.0,0.0
177,Gm33280,0.9972003650023898,0.0,0.0
178,Uggt1,0.1937282883400063,0.40876868198853117,0.22313466621685152
179,Neurl3,0.9996886259990067,0.0,0.0
180,Arid5a,0.7628099951550336,0.0,0.0
181,4930403P22Rik,0.9663930209469493,0.0,0.0
182,Kansl3,0.18151755556614935,0.269788233169278,0.19839780164416176
183,Fer1l5,0.9968850699515885,0.0,0.0
184,Lman2l,0.47007193404490133,0.01779021989434235,0.2943836433451373
185,Cnnm4,0.7563561376249706,0.0,0.0
186,Cnnm3,0.6039017387153648,0.0,0.0
187,Gm38033,0.9993778039097839,0.0,0.0
188,Ankrd23,0.9598675331088307,0.0,0.0
189,Ankrd39,0.6788756035442187,0.0,0.0
190,Sema4c,0.9409095622067263,0.0,0.0
191,D430040D24Rik,0.9819525943932252,0.0,0.0
192,Fam178b,0.9959535253414391,0.0,0.0
193,Cox5b,0.3571591011999409,0.7450218991285502,0.5333736888083154
194,Actr1b,0.569286560892863,1.0,1.3016702063778978
195,4933424G06Rik,0.9688931230064448,0.0,0.0
196,Gm33533,0.9875621394953097,0.0,0.0
197,Zap70,0.9950191048783247,0.0,0.0
198,Tmem131,0.11495382152278004,0.3295254436266763,0.14727581321936745
199,Gm38115,0.9604719747488613,0.0,0.0
200,Vwa3b,0.9978213572238117,0.0,0.0
201,Gm37020,0.9996886259990067,0.0,0.0
202,Cnga3,0.9962646725204151,0.0,0.0
203,Inpp4a,0.22301867668891925,0.3042398518986771,0.35649490499404113
204,4930439A04Rik,0.9993761406633298,0.0,0.0
205,Coa5,0.25534540971513503,0.25452657244773563,0.21467548684641197
206,Unc50,0.47971621401865,0.0,0.0
207,Mgat4a,0.5494319351228759,0.0,0.0
208,2010300C02Rik,0.6692619092882848,0.0,0.0
209,4930556I23Rik,1.0,0.0,0.0
210,Tsga10,0.32281240100134956,0.0,0.0
211,Gm26805,0.9704424796294314,0.0,0.0
212,Lipt1,0.9604809764481291,0.0,0.0
213,Mitd1,0.675096223551816,0.0,0.0
214,Mrpl30,0.36608392521235916,1.0,1.0309561874471724
215,Lyg2,0.9993782067444023,0.0,0.0
216,Gm15457,0.9981360771997687,0.0,0.0
217,Lyg1,0.999688742801569,0.0,0.0
218,Txndc9,0.4420653451641221,0.0,0.0
219,Eif5b,0.4102907766726891,1.0,1.6259723540412152
220,Rev1,0.09631550213136826,0.40782047229873125,0.07777014312824382
