,gene,score
2615,Acvr1b,0.21916606863031124
2616,Acvr1c,0.6339935066308694
2617,Acvr2a,0.31220908322300234
2618,Acvr2b,0.22633317713453618
2619,Acvrl1,0.17896971665528322
2620,Acy1,0.08227845241832918
2621,Acy3,0.051988692214849544
2622,Acyp1,0.3089785610515125
2623,Acyp2,0.36640481454562374
2624,Ada,0.0806724586204968
2625,Adad1,0.057339563017924165
2626,Adad2,0.05316780817117681
2627,Adal,0.16702857765816922
2628,Adam10,0.2708913272848082
2629,Adam11,0.2547102402348661
2630,Adam12,0.49955237268855013
2631,Adam15,0.18632987824144592
2632,Adam17,0.14405830471640985
2633,Adam18,0.3903263226942229
2634,Adam19,0.33124796227853953
2635,Adam1a,0.1186263857509092
2636,Adam1b,0.03601822397286593
2637,Adam2,0.14458365606456913
2638,Adam20,0.0
2639,Adam21,0.10871787024078632
2640,Adam22,0.375013676248751
2641,Adam23,0.5524726376251522
2642,Adam24,0.025019134029820856
2643,Adam25,0.0534149500175472
2644,Adam26a,0.18207442768533622
2645,Adam26b,0.10002416796109159
2646,Adam28,0.07976671409210166
2647,Adam29,0.050194555818583245
2648,Adam3,0.07864011338368573
2649,Adam30,0.017416173940718076
2650,Adam32,0.15560670121532366
2651,Adam33,0.2951427561906591
2652,Adam34,0.23518688557152645
2653,Adam39,0.01952044347968889
2654,Adam4,0.09439121857839447
2655,Adam5,0.08130358760898446
2656,Adam6a,0.0
2657,Adam6b,0.0
2658,Adam7,0.051529612158537554
2659,Adam8,0.10778970929541276
2660,Adam9,0.1895718331015609
2661,Adamdec1,0.06833667140146493
2662,Adamts1,0.17835952327570453
2663,Adamts10,0.19754557623596675
2664,Adamts12,0.42479596844708273
2665,Adamts13,0.057236901202290046
2666,Adamts14,0.18370381024771804
2667,Adamts15,0.1806345971133072
2668,Adamts16,0.3567774564993014
2669,Adamts17,0.38276514550172525
2670,Adamts18,0.408083329716263
2671,Adamts19,0.5608029716228982
2672,Adamts2,0.6263381721794375
2673,Adamts20,0.18648975654696193
2674,Adamts3,0.3236729600464173
2675,Adamts4,0.0843621869277208
2676,Adamts5,0.4871617565583558
2677,Adamts6,0.49180084436108124
2678,Adamts7,0.10322599073531209
2679,Adamts8,0.10638949299013115
2680,Adamts9,0.23914175914947994
2681,Adamtsl1,0.7019562090323748
2682,Adamtsl2,0.20466340244507314
2683,Adamtsl3,0.34677987453198084
2684,Adamtsl4,0.0980753096722671
2685,Adamtsl5,0.3288614224973264
2686,Adap1,0.1886663969564904
2687,Adap2,0.09522457772998849
2688,Adap2os,0.11018445185681094
2689,Adar,0.2836172885411371
2690,Adarb1,0.4609599325988306
2691,Adarb2,0.8393783159169524
2692,Adat1,0.19220361887652354
2693,Adat2,0.10789695126113338
2694,Adat3,0.033272750396122194
2695,Adck1,0.17695078493859373
2696,Adck2,0.13038698150767156
2697,Adck5,0.12282414625822966
2698,Adcy1,0.45291929641346673
2699,Adcy10,0.13576841276047297
2700,Adcy2,0.7477827700898018
2701,Adcy3,0.1970883936235947
2702,Adcy4,0.048627396170140884
2703,Adcy5,0.25851370244355504
2704,Adcy6,0.15861965203077052
2705,Adcy7,0.29922976571142745
2706,Adcy8,0.6082705182696315
2707,Adcy9,0.31781490206916396
2708,Adcyap1,0.6489960793338607
2709,Adcyap1r1,0.3025149839496685
2710,Add1,0.28717332005020885
2711,Add2,0.3237609624314276
2712,Add3,0.31657038443248536
2713,Adgb,0.16535296573979202
2714,Adgra1,0.36959810869314447
2715,Adgra2,0.11988222784473186
2716,Adgra3,0.4386311147346409
2717,Adgrb1,0.3468768965228039
2718,Adgrb2,0.2833089030840801
2719,Adgrb3,0.7506137951663555
2720,Adgrd1,0.29606151791395086
2721,Adgre1,0.06718740673668122
2722,Adgre4,0.05653385616383512
2723,Adgre5,0.14043464590209118
2724,Adgrf1,0.05065953082066092
2725,Adgrf2,0.10322616385162009
2726,Adgrf3,0.08594770509140476
2727,Adgrf4,0.09390034025724003
2728,Adgrf5,0.3375844955121776
2729,Adgrg1,0.3622885001225872
2730,Adgrg2,0.3879858572054744
2731,Adgrg3,0.09567633578822864
2732,Adgrg4,0.07752326781935806
2733,Adgrg5,0.034526415751904974
2734,Adgrg6,0.31162156004481545
2735,Adgrg7,0.08489284039356404
2736,Adgrl1,0.36338878049179923
2737,Adgrl2,0.5787684375454684
2738,Adgrl3,0.6871964257650413
2739,Adgrl4,0.13279976190998513
2740,Adgrv1,0.33728002476385116
2741,Adh1,0.10207478324874308
2742,Adh4,0.03576201149208061
2743,Adh5,0.16359514081526422
2744,Adh6a,0.034371085879567706
2745,Adh6b,0.26454925850772903
2746,Adh7,0.1433085264066576
2747,Adhfe1,0.10546717470640443
2748,Adi1,0.16165082208047024
2749,Adig,0.08943767222907376
2750,Adipoq,0.0504068333420387
2751,Adipor1,0.17573704542887528
2752,Adipor2,0.1699248466065286
2753,Adk,0.38224564476586415
2754,Adm,0.19343869949105721
2755,Adm2,0.013489735494169253
2756,Adnp,0.19926066228353423
2757,Adnp2,0.14038538907018616
2758,Ado,0.27343755571352896
2759,Adora1,0.4501558142630221
2760,Adora2a,0.07464773571934452
2761,Adora2b,0.1259589594394613
2762,Adora3,0.06244824077317281
2763,Adpgk,0.15599644313284783
2764,Adprh,0.21344757581214951
2765,Adprhl1,0.258039481900764
2766,Adprhl2,0.13727211574672166
2767,Adprm,0.13699309932536646
2768,Adra1a,0.6283001086225124
2769,Adra1b,0.5267104345192115
2770,Adra1d,0.0432306454042934
2771,Adra2a,0.3784055422801892
2772,Adra2b,0.11317585125306295
2773,Adra2c,0.20997450699942988
2774,Adrb1,0.2890742452579496
2775,Adrb2,0.06225200257626405
2776,Adrb3,0.12006395022402265
2777,Adrm1,0.14850250625494005
2778,Adsl,0.14063061959633805
2779,Adss,0.26912541968746784
2780,Adssl1,0.27749157845076566
2781,Adtrp,0.06080390411992796
2782,Aebp1,0.10986885494229992
2783,Aebp2,0.19816687599149302
2784,Aen,0.17893740793988128
2785,Afap1,0.22953242882856628
2786,Afap1l1,0.130430514110629
2787,Afap1l2,0.07859379367236777
2788,Afdn,0.3514700828253361
2789,Aff1,0.3451685524316798
2790,Aff2,0.6407465653780633
2791,Aff3,0.5834179526348983
2792,Aff4,0.33355155554871113
2793,Afg1l,0.2311373516223282
2794,Afg3l1,0.16786422465938494
2795,Afg3l2,0.21717902286319424
2796,Afm,0.0888351663459964
2797,Afmid,0.24060360692143207
2798,Afp,0.12821009060346877
2799,Aftph,0.21402893392944894
2800,Aga,0.20171072875813784
2801,Agap1,0.3755157526556732
2802,Agap2,0.2056138653806409
2803,Agap3,0.37329172218412626
2804,Agbl1,0.3198050079908945
2805,Agbl2,0.08020057623509444
2806,Agbl3,0.1726511430274257
2807,Agbl4,0.5845992021123522
2808,Agbl5,0.1456634583433114
2809,Ager,0.06197657825818077
2810,Agfg1,0.25845791705028065
2811,Agfg2,0.23730034821847873
2812,Aggf1,0.23225461655690208
2813,Agk,0.32570350832650463
2814,Agl,0.21087421671076437
2815,Agmat,0.24714678324938877
2816,Agmo,0.1901033910495936
2817,Ago1,0.23512486238069688
2818,Ago2,0.27293354123872726
2819,Ago3,0.3026027468735547
2820,Ago4,0.173469008275549
2821,Agpat1,0.19330576137871466
2822,Agpat2,0.11803927887165797
2823,Agpat3,0.2661628501905761
2824,Agpat4,0.525541174984248
2825,Agpat5,0.2187122739404214
2826,Agps,0.23416623428174824
2827,Agr2,0.07912483671340673
2828,Agr3,0.0667726876078262
2829,Agrn,0.17642363396789434
2830,Agrp,0.17027667887586614
2831,Agt,0.07264780423959614
2832,Agtpbp1,0.3415027611108806
2833,Agtr1a,0.3950480536307201
2834,Agtr1b,0.25175060187870146
2835,Agtr2,0.3927000059538607
2836,Agtrap,0.18653969926856906
2837,Agxt,0.0024991786187143063
2838,Agxt2,0.048562383324462714
2839,Ahctf1,0.20171740292676313
2840,Ahcy,0.11570298737349102
2841,Ahcyl1,0.5133603560819355
2842,Ahcyl2,0.39923410986630314
2843,Ahdc1,0.2712549095953536
2844,Ahi1,0.7984805694177707
2845,Ahnak,0.1989335634675469
2846,Ahnak2,0.462940925728953
2847,Ahr,0.19096377311078452
2848,Ahrr,0.08895509225766962
2849,Ahsa1,0.22894156715075814
2850,Ahsa2,0.18211665538921323
2851,Ahsg,0.20839941603076034
2852,Aicda,0.04801339349472409
2853,Aida,0.33450451347891114
2854,Aif1,0.07314420999990376
2855,Aif1l,0.07060812263583452
2856,Aifm1,0.21377533834566034
2857,Aifm2,0.13948966305348046
2858,Aifm3,0.36143476760076965
2859,Aig1,0.3317095197439418
2860,Aim2,0.1659260424585285
2861,Aimp1,0.2507194747717782
2862,Aimp2,0.1269155485487176
2863,Aip,0.3032054085953885
2864,Aipl1,0.05035121439273561
2865,Aire,0.046700844222345765
2866,Airn,0.3925153914603433
2867,Ajap1,0.5687404403991815
2868,Ajm1,0.149957117852818
2869,Ajuba,0.050740800361614144
2870,Ak1,0.28020555912074163
2871,Ak2,0.13839896079007102
2872,Ak3,0.15388202774730078
2873,Ak4,0.47399616797765826
2874,Ak5,0.5911365776143505
2875,Ak6,0.1669551866655735
2876,Ak7,0.20222184582798378
2877,Ak8,0.14815767124818952
2878,Ak9,0.13190559185329748
2879,Akain1,0.37712226957479056
2880,Akap1,0.16384731645598877
2881,Akap10,0.20373999013001248
2882,Akap11,0.27107160545535897
2883,Akap12,0.3179426585756822
2884,Akap13,0.4032067532124194
2885,Akap14,0.08040949565405134
2886,Akap17b,0.19111216663254507
2887,Akap3,0.07032018963120361
2888,Akap4,0.0
2889,Akap5,0.37355286760514594
2890,Akap6,0.45205074229638453
2891,Akap7,0.3954739194892722
2892,Akap8,0.20981486679632244
2893,Akap8l,0.27015906088938435
2894,Akap9,0.33303883552430724
2895,Akip1,0.11213675146434476
2896,Akirin1,0.20630929924226082
2897,Akirin2,0.19495464704063775
2898,Akna,0.14649936472883807
2899,Aknad1,0.11780380971453627
2900,Aknaos,0.09403469895514195
2901,Akp3,0.005173496990055123
2902,Akr1a1,0.3592343707521925
2903,Akr1b10,0.21674760171314614
2904,Akr1b3,0.2600670126448871
2905,Akr1b7,0.09113812541579255
2906,Akr1b8,0.06044422880277521
2907,Akr1c12,0.09859972181689064
2908,Akr1c13,0.010807638479404403
2909,Akr1c14,0.05678130673626377
2910,Akr1c18,0.030076355731080733
2911,Akr1c19,0.11920515904008273
2912,Akr1c20,0.06075781724646556
2913,Akr1c21,0.07259451895364026
2914,Akr1c6,0.0489663124395671
2915,Akr1cl,0.04424638027151664
2916,Akr1d1,0.05562629405240914
2917,Akr1e1,0.1496566671650809
2918,Akr7a5,0.12945533467024337
2919,Akt1,0.24707700621400647
2920,Akt1s1,0.14844745387138822
2921,Akt2,0.15409049646583295
2922,Akt3,0.4202024980734646
2923,Aktip,0.24517882696328946
2924,Alad,0.14125036333177507
2925,Alas1,0.1528381783317535
2926,Alas2,0.13476271178885768
2927,Alb,0.07325731252425075
2928,Albfm1,0.05243890060723928
2929,Alcam,0.702381942472958
2930,Aldh16a1,0.09758397138765221
2931,Aldh18a1,0.1544523562879264
2932,Aldh1a1,0.7522534881698456
2933,Aldh1a2,0.14773103928296197
2934,Aldh1a3,0.10107457361015215
2935,Aldh1a7,0.5593602459667754
2936,Aldh1b1,0.12482041406477984
2937,Aldh1l1,0.16008008001553126
2938,Aldh1l2,0.21083707443532043
2939,Aldh2,0.18023654742454287
2940,Aldh3a1,0.07514401867136018
2941,Aldh3a2,0.20525890206341443
2942,Aldh3b1,0.1197785155633528
2943,Aldh3b2,0.3432061795311034
2944,Aldh3b3,0.05423496521748257
2945,Aldh4a1,0.1751998336498643
2946,Aldh5a1,0.37315919355177585
2947,Aldh6a1,0.16336450915425044
2948,Aldh7a1,0.1624939574310114
2949,Aldh8a1,0.0854407939581441
2950,Aldh9a1,0.16551961102572124
2951,Aldoa,0.5781121133739067
2952,Aldoart1,0.0825911312481071
2953,Aldoart2,0.1363834880984198
2954,Aldob,0.10654332462107408
2955,Aldoc,0.6193001286427886
2956,Alg1,0.12821132647115366
2957,Alg10b,0.19202998123565673
2958,Alg11,0.17978136761246916
2959,Alg12,0.12293148796151292
2960,Alg13,0.16747516521497502
2961,Alg14,0.13019264218874432
2962,Alg2,0.3814004960466736
2963,Alg3,0.10629865881856285
2964,Alg5,0.12717992191250146
2965,Alg6,0.1581326029082742
2966,Alg8,0.128990182052884
2967,Alg9,0.17248395143770934
2968,Alk,0.6974343644846506
2969,Alkal1,0.057031283739034454
2970,Alkal2,0.46115462494495985
2971,Alkbh1,0.16748394189145363
2972,Alkbh2,0.12299549296894194
2973,Alkbh3,0.14853142019868457
2974,Alkbh3os1,0.059896976199848705
2975,Alkbh4,0.09925907313182375
2976,Alkbh5,0.1928123376902283
2977,Alkbh6,0.16848400736656435
2978,Alkbh7,0.15270723418826054
2979,Alkbh8,0.22186675986018117
2980,Allc,0.09030866778735555
2981,Alms1,0.26235532863517974
2982,Alox12,0.07758466145129538
2983,Alox12b,0.06905996553595488
2984,Alox12e,0.006734872450718843
2985,Alox15,0.04115343744414204
2986,Alox5,0.07313213501907753
2987,Alox5ap,0.11001830880792521
2988,Alox8,0.2774643456427005
2989,Aloxe3,0.15143823160994896
2990,Alpi,0.019857078127448913
2991,Alpk1,0.17340048408488276
2992,Alpk2,0.08568995808910397
2993,Alpk3,0.06982865305038863
2994,Alpl,0.06867456411784748
2995,Alppl2,0.0005031090076573199
2996,Als2,0.19691639841197844
2997,Als2cl,0.12744429511012884
2998,Alx1,0.04485335167118069
2999,Alx3,0.06795086085660532
3000,Alx4,0.05790719835801282
3001,Alyref,0.1589044380272051
3002,Alyref2,0.11945241807317572
3003,Amacr,0.11591263563582754
3004,Ambn,0.056647307927633325
3005,Ambp,0.04532588804081379
3006,Ambra1,0.2535589367878296
3007,Amd1,0.1857479927638785
3008,Amd2,0.08880115121781026
3009,Amdhd1,0.09622218091133787
3010,Amdhd2,0.13104457990075075
3011,Amelx,0.11173913857676672
3012,Amer1,0.1458586520417189
3013,Amer2,0.21619985096926686
3014,Amer3,0.1354710074972214
3015,Amfr,0.20515632584176516
3016,Amh,0.07492256160644332
3017,Amhr2,0.1149365644482457
3018,Amigo1,0.1931716947889491
3019,Amigo2,0.49409351028657733
3020,Amigo3,0.07179267500489031
3021,Ammecr1,0.5173721699866389
3022,Ammecr1l,0.1622457913796864
3023,Amn,0.244571924407816
3024,Amn1,0.19667922600543938
3025,Amot,0.24544612779269387
3026,Amotl1,0.5746182173681056
3027,Amotl2,0.17660585724035033
3028,Ampd1,0.08610246080879085
3029,Ampd2,0.22707665406890412
3030,Ampd3,0.23751741521355374
3031,Amph,0.4804714812393584
3032,Amt,0.13225808593929306
3033,Amtn,0.11818109163614532
3034,Amy1,0.3820410934980328
3035,Amy2a1,0.05387448114091076
3036,Amy2a2,0.0
3037,Amy2a3,0.0
3038,Amy2a4,0.0
3039,Amy2a5,0.08000546461525905
3040,Amz1,0.2681119109243798
3041,Amz2,0.16240559615678674
3042,Anapc1,0.1824896463211821
3043,Anapc10,0.17675315048223225
3044,Anapc11,0.26893784929658665
3045,Anapc13,0.2866070752284413
3046,Anapc15,0.14432565164463002
3047,Anapc15-ps,0.01645231877766626
3048,Anapc16,0.20611599791172858
3049,Anapc2,0.17286071158221702
3050,Anapc4,0.17251460715417882
3051,Anapc5,0.20723229845547922
3052,Anapc7,0.13567317692063394
3053,Ancv1r,0.06255738882722679
3054,Ang,0.0921628045524868
3055,Ang2,0.02688492624511759
3056,Ang4,0.047750624662068114
3057,Ang5,0.07293073987329696
3058,Ang6,0.0
3059,Angel1,0.1192190889283038
3060,Angel2,0.18464682064716634
3061,Angpt1,0.5719785837285234
3062,Angpt2,0.16268136317749143
3063,Angpt4,0.06181285597418752
3064,Angptl1,0.15348354576444806
3065,Angptl2,0.15579386116506788
3066,Angptl3,0.0862697156206825
3067,Angptl4,0.07453586237713097
3068,Angptl6,0.17640988967144722
3069,Angptl7,0.12249404308842038
3070,Angptl8,0.06957563802701977
3071,Ank,0.3397803849230226
3072,Ank1,0.4637227184644696
3073,Ank2,0.5361138089790108
3074,Ank3,0.6913754182338655
3075,Ankar,0.10482704133279566
3076,Ankdd1a,0.20494378820425788
3077,Ankdd1b,0.0783364818873932
3078,Ankef1,0.13026429518779495
3079,Ankfn1,0.6495988078609474
3080,Ankfy1,0.18794763049661709
3081,Ankhd1,0.265244216057196
3082,Ankib1,0.23560272578565772
3083,Ankk1,0.07189590503975526
3084,Ankle1,0.05846723967680277
3085,Ankle2,0.1413741164486144
3086,Ankmy1,0.12520493020602735
3087,Ankmy2,0.1801159780437932
3088,Ankra2,0.227670919592368
3089,Ankrd1,0.31055625744351467
3090,Ankrd10,0.23188159877769335
3091,Ankrd11,0.2679138814636149
3092,Ankrd12,0.3774648583548367
3093,Ankrd13a,0.17298027817834855
3094,Ankrd13b,0.14650399602319683
3095,Ankrd13c,0.19870495395466997
3096,Ankrd13d,0.1826296490084383
3097,Ankrd16,0.1421992578855405
3098,Ankrd17,0.3486567478348278
3099,Ankrd2,0.12062640698067292
3100,Ankrd22,0.04702341189129607
3101,Ankrd23,0.10555964319025671
3102,Ankrd24,0.25106235122163756
3103,Ankrd26,0.20691988408665823
3104,Ankrd27,0.15127536360889166
3105,Ankrd28,0.28813505334300843
3106,Ankrd29,0.4327189496837581
3107,Ankrd31,0.10085823525544509
3108,Ankrd33,0.04763503680440069
3109,Ankrd33b,0.32762575218049705
3110,Ankrd34a,0.1878479997868184
3111,Ankrd34b,0.6328068839011183
3112,Ankrd34c,0.2832774270225118
3113,Ankrd35,0.16447617160400158
3114,Ankrd36,0.14069173552496395
3115,Ankrd37,0.15186352455476615
3116,Ankrd39,0.14984860049145238
3117,Ankrd40,0.28525384502188056
3118,Ankrd42,0.20956301538044791
3119,Ankrd44,0.38401968796891256
3120,Ankrd45,0.26893617338914905
3121,Ankrd46,0.2670332236861087
3122,Ankrd49,0.14053370718119806
3123,Ankrd50,0.31670938751436184
3124,Ankrd52,0.15669615460112712
3125,Ankrd53,0.051714602319964664
3126,Ankrd54,0.14674342531948853
3127,Ankrd55,0.34624235644529344
3128,Ankrd6,0.4417021460518941
3129,Ankrd60,0.1924665523657302
3130,Ankrd61,0.0997263592541919
3131,Ankrd63,0.3891885799435973
3132,Ankrd65,0.06952672881324265
3133,Ankrd66,0.06609266789764039
3134,Ankrd7,0.06944816204225998
3135,Ankrd9,0.1667343425203242
3136,Anks1,0.2300054480408101
3137,Anks1b,0.6925433556690644
3138,Anks3,0.16524964370094708
3139,Anks4b,0.05209618232664781
3140,Anks6,0.13716277395086957
3141,Ankub1,0.07500145856784157
3142,Ankzf1,0.13336732254848932
3143,Anln,0.1002627866054365
3144,Ano1,0.40055609495673516
3145,Ano10,0.1897118663191027
3146,Ano2,0.34569964922199725
3147,Ano3,0.5476069994022474
3148,Ano4,0.6872621979823099
3149,Ano5,0.4126616108812091
3150,Ano6,0.4130631096600049
3151,Ano7,0.21299534094840097
3152,Ano8,0.17635486826703056
3153,Ano9,0.028104129377066966
3154,Anp32a,0.3226932907749545
3155,Anp32b,0.20143844459236654
3156,Anp32e,0.2115482126744645
3157,Anpep,0.0662250924179196
3158,Antxr1,0.5027002000975169
3159,Antxr2,0.23412657986888577
3160,Antxrl,0.051846555367317505
3161,Anxa1,0.44466572192808423
3162,Anxa10,0.11438649188206262
3163,Anxa11,0.2165727739351729
3164,Anxa11os,0.057196413427606355
3165,Anxa13,0.09797628664031748
3166,Anxa2,0.24786406758837173
3167,Anxa3,0.24399738431896587
3168,Anxa4,0.19512324054396465
3169,Anxa5,0.4064857504266369
3170,Anxa6,0.2966605369818677
3171,Anxa7,0.2712125509584411
3172,Anxa8,0.02904114358257897
3173,Anxa9,0.10083094311273941
3174,Aoah,0.1425720285632776
3175,Aoc1,0.05611125968746542
3176,Aoc2,0.09752628910700384
3177,Aoc3,0.06932204898731897
3178,Aopep,0.3695554643185702
3179,Aox1,0.3209107832148707
3180,Aox2,0.08598474813444754
3181,Aox3,0.3543574493147208
3182,Aox4,0.1284043437951669
3183,Ap1ar,0.2586764260314153
3184,Ap1b1,0.2753559482979214
3185,Ap1g1,0.1821280822382462
3186,Ap1g2,0.11277631939040766
3187,Ap1m1,0.1757827536304463
3188,Ap1m2,0.08793084929623282
3189,Ap1s1,0.346713144602811
3190,Ap1s2,0.5621434470860749
3191,Ap1s3,0.27198064981790837
3192,Ap2a1,0.2686256151198252
3193,Ap2a2,0.3826920344969579
3194,Ap2b1,0.29215976493566703
3195,Ap2m1,0.41739381754853044
3196,Ap2s1,0.24167161299784348
3197,Ap3b1,0.2116134032263008
3198,Ap3b2,0.21577114240039563
3199,Ap3d1,0.20375689370297909
3200,Ap3m1,0.17077739060952074
3201,Ap3m2,0.274865413629888
3202,Ap3s1,0.2409928087576459
3203,Ap3s2,0.18424964550556783
3204,Ap4b1,0.10933372966809951
3205,Ap4e1,0.15567642756188876
3206,Ap4m1,0.13916164701408557
3207,Ap4s1,0.22284514971123204
3208,Ap5b1,0.0763814611450767
3209,Ap5m1,0.16486695975666193
3210,Ap5s1,0.12870824626871508
3211,Ap5z1,0.11957171624487162
3212,Apaf1,0.1826516745168429
3213,Apba1,0.7329181899163087
3214,Apba2,0.4648503934678293
3215,Apba3,0.1444635904920584
3216,Apbb1,0.2698306331264178
3217,Apbb1ip,0.39436095094563867
3218,Apbb2,0.4524808574758735
3219,Apbb3,0.14658789675610068
3220,Apc,0.3824484751876526
3221,Apc2,0.21843700882801703
3222,Apcdd1,0.19946724828645235
3223,Apcs,0.011631729126624368
3224,Apeh,0.14099228129205338
3225,Apela,0.12071676357536476
3226,Apex1,0.1461414269383193
3227,Apex2,0.2719831949971529
3228,Aph1a,0.1540697471335561
3229,Aph1b,0.1904839653580611
3230,Aph1c,0.12881661711325565
3231,Api5,0.1782774739060063
3232,Apip,0.13502964752602065
3233,Aplf,0.1143844955028982
3234,Apln,0.062181954436668206
3235,Aplnr,0.05033217338669904
3236,Aplp1,0.36945755849646544
3237,Aplp2,0.4864475296364182
3238,Apmap,0.17468944116557397
3239,Apoa1,0.15081241235346798
3240,Apoa2,0.10618081797310777
3241,Apoa4,0.10937598541833204
3242,Apoa5,0.05031340014077128
3243,Apob,0.035921854086456116
3244,Apobec1,0.051511543411018955
3245,Apobec2,0.1005615375846646
3246,Apobec3,0.07152667558375074
3247,Apobec4,0.15900195998177188
3248,Apobr,0.05007636232338457
3249,Apoc1,0.06169439883011899
3250,Apoc2,0.02182245481330482
3251,Apoc3,0.06496623153101191
3252,Apoc4,0.056288446517342494
3253,Apod,0.13510834763918395
3254,Apoe,0.24672325844544143
3255,Apof,0.09743503392416542
3256,Apoh,0.13651517122068882
3257,Apol10a,0.06513913477027275
3258,Apol10b,0.0263274380624423
3259,Apol11a,0.0
3260,Apol11b,0.0
3261,Apol6,0.1064025272341946
3262,Apol7a,0.05510152520567152
3263,Apol7b,0.0675444327970848
3264,Apol7c,0.02343092480650394
3265,Apol7d,0.11847499204764074
3266,Apol7e,0.04149664643864066
3267,Apol8,0.16833866541602754
3268,Apol9a,0.09896105512330772
3269,Apol9b,0.13560353082284687
3270,Apold1,0.09102904058840955
3271,Apom,0.05976253562782704
3272,Apon,0.04448229683574994
3273,Apoo,0.24436385196958618
3274,Apool,0.12593967181897742
3275,Apopt1,0.17169169880096424
3276,App,0.6651475719210614
3277,Appbp2,0.256870343327305
3278,Appbp2os,0.09698438094041056
3279,Appl1,0.22635479498403735
3280,Appl2,0.2101963323473401
3281,Aprt,0.16863624291482976
3282,Aptx,0.14036660918534177
3283,Aqp1,0.10221106408193684
3284,Aqp11,0.14007630918352537
3285,Aqp12,0.06244411601416191
3286,Aqp2,0.18512994881078157
3287,Aqp3,0.1271675720231149
3288,Aqp4,0.09570851637095872
3289,Aqp5,0.13464985209312383
3290,Aqp6,0.33910188930166146
3291,Aqp7,0.07167000505628526
3292,Aqp8,0.05030587953095169
3293,Aqp9,0.057767674476873074
3294,Aqr,0.17479714635982962
3295,Ar,0.5595462926412539
3296,Araf,0.42601503344356956
3297,Arap1,0.11701175727781506
3298,Arap2,0.47239685100321527
3299,Arap3,0.06216572508965453
3300,Arc,0.31892109011522446
3301,Arcn1,0.18976603146802432
3302,Areg,0.12648642668752272
3303,Arel1,0.1863361158647777
3304,Arf1,0.3396820823484909
3305,Arf2,0.17910005047607233
3306,Arf3,0.4754972801403084
3307,Arf4,0.23688083507218702
3308,Arf4os,0.10809247481579451
3309,Arf5,0.279948959801147
3310,Arf6,0.15792481520987398
3311,Arfgap1,0.1781982449263482
3312,Arfgap2,0.1492306255850512
3313,Arfgap3,0.17249155051612783
3314,Arfgef1,0.25328471465380054
3315,Arfgef2,0.2692573188724121
3316,Arfgef3,0.4383538146221292
3317,Arfip1,0.13531792774625426
3318,Arfip2,0.16205534241995706
3319,Arfrp1,0.15375832318976226
3320,Arg1,0.2146515363917984
3321,Arg2,0.13801905241198717
3322,Arglu1,0.3205059034498052
3323,Arhgap1,0.21965012467516595
3324,Arhgap10,0.2549013046289146
3325,Arhgap11a,0.08001983148946547
3326,Arhgap12,0.29370007800983655
3327,Arhgap15,0.43457262642590005
3328,Arhgap15os,0.057546799137198935
3329,Arhgap17,0.1955868760264387
3330,Arhgap18,0.4121076257796184
3331,Arhgap19,0.08675148230167637
3332,Arhgap20,0.3845652520353534
3333,Arhgap20os,0.12963289547144127
3334,Arhgap21,0.34146311483877057
3335,Arhgap22,0.3373854362694035
3336,Arhgap23,0.2372610068514606
3337,Arhgap24,0.6612524644932571
3338,Arhgap25,0.09022498918327278
3339,Arhgap26,0.4818926987302924
3340,Arhgap27,0.19865887143852154
3341,Arhgap27os1,0.06272687600828283
3342,Arhgap27os2,0.1736398752158213
3343,Arhgap27os3,0.05480875110708998
3344,Arhgap28,0.14722929609368435
3345,Arhgap29,0.18797205540840456
3346,Arhgap30,0.07015237290774781
3347,Arhgap31,0.3029571619037278
3348,Arhgap32,0.3454110134387444
3349,Arhgap33,0.1802934709935923
3350,Arhgap33os,0.09317706936433982
3351,Arhgap35,0.20867514470091653
3352,Arhgap36,0.6556984481985848
3353,Arhgap39,0.22441934976711447
3354,Arhgap4,0.1331499401020521
3355,Arhgap40,0.09587274289779925
3356,Arhgap42,0.270863746867135
3357,Arhgap44,0.32407808885643286
3358,Arhgap45,0.06001027996935534
3359,Arhgap5,0.42505307927166436
3360,Arhgap6,0.5599850419577583
3361,Arhgap8,0.07943339636395533
3362,Arhgap9,0.0741551268070945
3363,Arhgdia,0.43914040333362775
3364,Arhgdib,0.1777798386645069
3365,Arhgdig,0.4519659804679591
3366,Arhgef1,0.15943096895422312
3367,Arhgef10,0.15503165307574002
3368,Arhgef10l,0.2407914550522304
3369,Arhgef11,0.251981073887105
3370,Arhgef12,0.34480503643079835
3371,Arhgef15,0.20514789505152878
3372,Arhgef16,0.13758818346097315
3373,Arhgef17,0.24384082618543174
3374,Arhgef18,0.20601425515474828
3375,Arhgef19,0.07095645272312442
3376,Arhgef2,0.20895731943828816
3377,Arhgef25,0.19371000782111789
3378,Arhgef26,0.4297451819063666
3379,Arhgef28,0.45862233509400224
3380,Arhgef3,0.36695140304197377
3381,Arhgef33,0.35739901305877475
3382,Arhgef37,0.13472356313413383
3383,Arhgef38,0.07800887910851385
3384,Arhgef39,0.039294219224865846
3385,Arhgef4,0.3248838392506663
3386,Arhgef40,0.17249744637544814
3387,Arhgef5,0.08738158354212985
3388,Arhgef6,0.29303893682215787
3389,Arhgef7,0.22211945866328803
3390,Arhgef9,0.3343123937888519
3391,Arid1a,0.25633801281655294
3392,Arid1b,0.3759613218010336
3393,Arid2,0.20652258776318727
3394,Arid3a,0.12974565156915144
